TS;Test;Model;Target Band;Target Freq;Target mW;Target dBm;Info;mW;dBm;dif_mW;dif_dBm
1623850062000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,56;22,32;-29,44;-0,69
1623850063000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,19;22,31;-29,81;-0,7
1623850063000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,34;22,31;-29,66;-0,7
1623850063000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,62;22,32;-29,38;-0,69
1623850064000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,57;22,32;-29,43;-0,69
1623850064000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,31;22,31;-29,69;-0,7
1623850064000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,24;22,31;-29,76;-0,7
1623850065000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,28;22,31;-29,72;-0,7
1623850065000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,32;22,31;-29,68;-0,7
1623850066000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,01;22,3;-29,99;-0,71
1623850066000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,07;22,31;-29,93;-0,7
1623850066000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;169,89;22,3;-30,11;-0,71
1623850067000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,01;22,3;-29,99;-0,71
1623850067000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;169,78;22,3;-30,22;-0,71
1623850068000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;170,16;22,31;-29,84;-0,7
1623850068000000000;20210616_1623849663;EACHINE_TX805;A;5805;200,0;23,01;Teststand, bench band-A pwr-all;169,7;22,3;-30,3;-0,71
1623850076000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,69;22,5;-22,31;-0,51
1623850076000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,54;22,49;-22,46;-0,52
1623850077000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,96;22,5;-22,04;-0,51
1623850077000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,93;22,5;-22,07;-0,51
1623850077000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,37;22,49;-22,63;-0,52
1623850078000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,4;22,49;-22,6;-0,52
1623850078000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,77;22,5;-22,23;-0,51
1623850079000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,42;22,49;-22,58;-0,52
1623850079000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,37;22,49;-22,63;-0,52
1623850079000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,24;22,49;-22,76;-0,52
1623850080000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,01;22,48;-22,99;-0,53
1623850080000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,96;22,48;-23,04;-0,53
1623850081000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,97;22,48;-23,03;-0,53
1623850081000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,38;22,49;-22,62;-0,52
1623850081000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;177,2;22,48;-22,8;-0,53
1623850082000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,93;22,48;-23,07;-0,53
1623850082000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,74;22,47;-23,26;-0,54
1623850083000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,91;22,48;-23,09;-0,53
1623850083000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,68;22,47;-23,32;-0,54
1623850083000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,79;22,47;-23,21;-0,54
1623850084000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,72;22,47;-23,28;-0,54
1623850084000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,67;22,47;-23,33;-0,54
1623850085000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,28;22,46;-23,72;-0,55
1623850085000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,37;22,46;-23,63;-0,55
1623850086000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,16;22,46;-23,84;-0,55
1623850086000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,33;22,46;-23,67;-0,55
1623850086000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,31;22,46;-23,69;-0,55
1623850087000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,32;22,46;-23,68;-0,55
1623850087000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,06;22,46;-23,94;-0,55
1623850088000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,97;22,45;-24,03;-0,56
1623850088000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,89;22,45;-24,11;-0,56
1623850088000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,56;22,44;-24,44;-0,57
1623850089000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;176,04;22,46;-23,96;-0,55
1623850089000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,78;22,45;-24,22;-0,56
1623850090000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,63;22,45;-24,37;-0,56
1623850090000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,69;22,45;-24,31;-0,56
1623850090000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,7;22,45;-24,3;-0,56
1623850091000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,55;22,44;-24,45;-0,57
1623850091000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,35;22,44;-24,65;-0,57
1623850092000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,32;22,44;-24,68;-0,57
1623850092000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,62;22,45;-24,38;-0,56
1623850092000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,33;22,44;-24,67;-0,57
1623850093000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;174,92;22,43;-25,08;-0,58
1623850093000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,35;22,44;-24,65;-0,57
1623850094000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;175,02;22,43;-24,98;-0,58
1623850094000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;174,59;22,42;-25,41;-0,59
1623850094000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;174,41;22,42;-25,59;-0,59
1623850095000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;174,42;22,42;-25,58;-0,59
1623850095000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;174,6;22,42;-25,4;-0,59
1623850096000000000;20210616_1623849663;EACHINE_TX805;A;5785;200,0;23,01;Teststand, bench band-A pwr-all;174,94;22,43;-25,06;-0,58
1623850103000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,71;22,14;-36,29;-0,87
1623850104000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,67;22,14;-36,33;-0,87
1623850104000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,95;22,15;-36,05;-0,86
1623850105000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,66;22,17;-35,34;-0,84
1623850105000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,44;22,16;-35,56;-0,85
1623850105000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,38;22,16;-35,62;-0,85
1623850106000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,24;22,15;-35,76;-0,86
1623850106000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,47;22,16;-35,53;-0,85
1623850107000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,45;22,16;-35,55;-0,85
1623850107000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,49;22,16;-35,51;-0,85
1623850107000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,91;22,17;-35,09;-0,84
1623850108000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,42;22,16;-35,58;-0,85
1623850108000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,52;22,16;-35,48;-0,85
1623850109000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,62;22,16;-35,38;-0,85
1623850109000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,42;22,16;-35,58;-0,85
1623850109000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,42;22,16;-35,58;-0,85
1623850110000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,47;22,16;-35,53;-0,85
1623850110000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,42;22,16;-35,58;-0,85
1623850111000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,23;22,15;-35,77;-0,86
1623850111000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,03;22,15;-35,97;-0,86
1623850111000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,93;22,15;-36,07;-0,86
1623850112000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,16;22,15;-35,84;-0,86
1623850112000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,18;22,15;-35,82;-0,86
1623850113000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;164,33;22,16;-35,67;-0,85
1623850113000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,77;22,14;-36,23;-0,87
1623850113000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,72;22,14;-36,28;-0,87
1623850114000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,62;22,14;-36,38;-0,87
1623850114000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,87;22,15;-36,13;-0,86
1623850115000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,5;22,14;-36,5;-0,87
1623850115000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,4;22,13;-36,6;-0,88
1623850115000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,55;22,14;-36,45;-0,87
1623850116000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,29;22,13;-36,71;-0,88
1623850116000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,73;22,14;-36,27;-0,87
1623850117000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,41;22,13;-36,59;-0,88
1623850117000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,43;22,13;-36,57;-0,88
1623850117000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,1;22,12;-36,9;-0,89
1623850118000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,35;22,13;-36,65;-0,88
1623850118000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,23;22,13;-36,77;-0,88
1623850119000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,04;22,12;-36,96;-0,89
1623850119000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;162,78;22,12;-37,22;-0,89
1623850119000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,11;22,12;-36,89;-0,89
1623850120000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;163,19;22,13;-36,81;-0,88
1623850120000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;162,91;22,12;-37,09;-0,89
1623850121000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;162,91;22,12;-37,09;-0,89
1623850121000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;162,82;22,12;-37,18;-0,89
1623850122000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;162,46;22,11;-37,54;-0,9
1623850122000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;162,48;22,11;-37,52;-0,9
1623850122000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;162,71;22,11;-37,29;-0,9
1623850123000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;162,35;22,1;-37,65;-0,91
1623850123000000000;20210616_1623849663;EACHINE_TX805;A;5765;200,0;23,01;Teststand, bench band-A pwr-all;162,6;22,11;-37,4;-0,9
1623850129000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,66;22,3;-30,34;-0,71
1623850129000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,97;22,3;-30,03;-0,71
1623850129000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,93;22,3;-30,07;-0,71
1623850130000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,93;22,3;-30,07;-0,71
1623850130000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,81;22,3;-30,19;-0,71
1623850130000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,18;22,28;-30,82;-0,73
1623850131000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,44;22,29;-30,56;-0,72
1623850131000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,01;22,28;-30,99;-0,73
1623850132000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,77;22,27;-31,23;-0,74
1623850132000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,92;22,28;-31,08;-0,73
1623850132000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,15;22,28;-30,85;-0,73
1623850133000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,44;22,29;-30,56;-0,72
1623850133000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,55;22,29;-30,45;-0,72
1623850134000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,4;22,29;-30,6;-0,72
1623850134000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,29;22,29;-30,71;-0,72
1623850134000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,58;22,29;-30,42;-0,72
1623850135000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,83;22,3;-30,17;-0,71
1623850135000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,26;22,29;-30,74;-0,72
1623850136000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,08;22,28;-30,92;-0,73
1623850136000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,5;22,29;-30,5;-0,72
1623850136000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;169,41;22,29;-30,59;-0,72
1623850137000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,03;22,25;-31,97;-0,76
1623850137000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;167,21;22,23;-32,79;-0,78
1623850138000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;166,46;22,21;-33,54;-0,8
1623850138000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,67;22,27;-31,33;-0,74
1623850139000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,71;22,27;-31,29;-0,74
1623850139000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,85;22,28;-31,15;-0,73
1623850139000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,72;22,27;-31,28;-0,74
1623850140000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,55;22,27;-31,45;-0,74
1623850140000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,42;22,26;-31,58;-0,75
1623850140000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,65;22,27;-31,35;-0,74
1623850141000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,32;22,26;-31,68;-0,75
1623850141000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,18;22,26;-31,82;-0,75
1623850142000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,36;22,26;-31,64;-0,75
1623850142000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,47;22,27;-31,53;-0,74
1623850142000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,0;22,25;-32,0;-0,76
1623850143000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;167,99;22,25;-32,01;-0,76
1623850143000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;168,11;22,26;-31,89;-0,75
1623850144000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;167,77;22,25;-32,23;-0,76
1623850144000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;167,69;22,25;-32,31;-0,76
1623850144000000000;20210616_1623849663;EACHINE_TX805;A;5745;200,0;23,01;Teststand, bench band-A pwr-all;167,79;22,25;-32,21;-0,76
